,target,feature,weight
2149,4,דלת,0.20591382727142768
2150,4,אלף,0.20591382727142768
2151,4,ומש,0.20404930229692045
2152,4,קוחו,0.20325845177795426
2153,4,יהוד,0.19753047614314104
2154,4,יתו,0.19710824453370357
2155,4,שותו,0.1966046251241655
2156,4,ידון,0.18769569382297585
2157,4,בראשית,0.1838318024992123
2158,4,רוג,0.18374691860195455
2159,4,יו,0.1811654629470764
2160,4,צון,0.18034430341870933
2161,4,יכות,0.17883814704253953
2162,4,ות,0.17208398321223542
2163,4,גופו,0.1714319993699272
2164,4,תול,0.17080095234548043
2165,4,פופ,0.17075950248896482
2166,4,יבוהו,0.1661635809934591
2167,4,קוד,0.16557582439102758
2168,4,נוי,0.16270077129900853
2169,4,תוחו,0.16186692330820435
2170,4,לוכ,0.1588173599786597
2171,4,הוח,0.15720572652143516
2172,4,יטו,0.15610723947231434
2173,4,בור,0.1546069551236599
2174,4,משלי,0.1511511761261854
2175,4,אז,0.14910161364977428
2176,4,הוב,0.14635790112108737
2177,4,קוהו,0.14589965597339313
2178,4,רות,0.14147856907265235
2179,4,כא,0.14040678283638616
2180,4,יותו,0.1400931277207753
2181,4,זוזו,0.1390098225493274
